Absolute path,Class label
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0735.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0736.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0737.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0738.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0739.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0740.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0741.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0742.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0743.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0744.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0745.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0746.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0747.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0748.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0749.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0750.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0751.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0752.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0753.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0754.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0755.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0756.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0757.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0758.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0759.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0760.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0761.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0762.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0763.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0764.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0765.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0766.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0767.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0768.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0769.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0770.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0771.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0772.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0773.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0774.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0775.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0776.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0777.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0778.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0779.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0780.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0781.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0782.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0783.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0784.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0785.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0786.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0787.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0788.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0789.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0790.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0791.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0792.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0793.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0794.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0795.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0796.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0797.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0798.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0799.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0800.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0801.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0802.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0803.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0804.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0805.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0806.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0807.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0808.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0809.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0810.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0811.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0812.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0813.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0814.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0815.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0816.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0817.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0818.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0819.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0820.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0821.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0822.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0823.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0824.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0825.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0826.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0827.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0828.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0829.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0830.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0831.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0832.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0833.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0834.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0835.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0836.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0837.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0838.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0839.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0840.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0841.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0842.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0843.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0844.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0845.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0846.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0847.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0848.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0849.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0850.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0851.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0852.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0853.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0854.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0855.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0856.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0857.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0858.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0859.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0860.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0861.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0862.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0863.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0864.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0865.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0866.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0867.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0868.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0869.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0870.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0871.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0872.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0873.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0874.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0875.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0876.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0877.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0878.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0879.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0880.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0881.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0882.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0883.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0884.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0885.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0886.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0887.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0888.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0889.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0890.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0891.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0892.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0893.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0894.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0895.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0896.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0897.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0898.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0899.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0900.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0901.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0902.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0903.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0904.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0905.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0906.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0907.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0908.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0909.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0910.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0911.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0912.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0913.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0914.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0915.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0916.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0917.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0918.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0919.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0920.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0921.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0922.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0923.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0924.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0925.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0926.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0927.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0928.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0929.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0930.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0931.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0932.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0933.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0934.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0935.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0936.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0937.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0938.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0939.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0940.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0941.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0942.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0943.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0944.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0945.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0946.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0947.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0948.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0949.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0950.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0951.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0952.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0953.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0954.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0955.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0956.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0957.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0958.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0959.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0960.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0961.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0962.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0963.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0964.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0965.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0966.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0967.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0968.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0969.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0970.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0971.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0972.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0973.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0974.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0975.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0976.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0977.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0978.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0979.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0980.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0981.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0982.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0983.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0984.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0985.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0986.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0987.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0988.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0989.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0990.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0991.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0992.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0993.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0994.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0995.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0996.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0997.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0998.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/0999.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1000.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1001.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1002.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1003.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1004.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1005.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1006.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1007.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1008.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1009.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1010.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1011.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1012.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1013.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1014.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1015.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1016.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1017.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1018.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1019.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1020.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1021.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1022.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1023.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1024.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1025.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1026.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1027.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1028.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1029.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1030.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1031.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1032.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1033.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1034.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1035.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1036.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1037.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1038.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1039.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1040.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1041.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1042.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1043.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1044.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1045.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1046.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1047.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1048.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\cat/1049.jpg,0
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0000.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0001.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0002.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0003.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0004.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0005.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0006.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0007.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0008.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0009.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0010.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0011.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0012.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0013.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0014.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0015.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0016.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0017.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0018.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0019.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0020.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0021.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0022.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0023.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0024.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0025.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0026.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0027.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0028.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0029.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0030.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0031.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0032.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0033.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0034.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0035.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0036.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0037.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0038.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0039.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0040.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0041.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0042.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0043.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0044.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0045.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0046.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0047.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0048.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0049.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0050.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0051.jpg,1
C:\Users\Professional\PycharmProjects\lab3\dataset\dog/0052.jpg,1
